timestamp,open,high,low,close,volume
2024-01-01 00:00:00,0.5,0.5,0.49,0.5,2346
2024-01-01 00:15:00,0.5,0.5,0.49,0.5,1826
2024-01-01 00:30:00,0.5,0.52,0.49,0.51,2521
2024-01-01 00:45:00,0.51,0.52,0.49,0.5,4318
2024-01-01 01:00:00,0.5,0.5,0.5,0.5,1155
2024-01-01 01:15:00,0.5,0.5,0.5,0.5,621
2024-01-01 01:30:00,0.5,0.5,0.49,0.49,2533
2024-01-01 01:45:00,0.49,0.5,0.48,0.48,2704
2024-01-01 02:00:00,0.48,0.48,0.47,0.48,2158
2024-01-01 02:15:00,0.48,0.51,0.47,0.51,9050
2024-01-01 02:30:00,0.51,0.51,0.49,0.5,2008
2024-01-01 02:45:00,0.5,0.5,0.49,0.49,2860
2024-01-01 03:00:00,0.49,0.5,0.48,0.48,2338
2024-01-01 03:15:00,0.48,0.49,0.48,0.49,1673
2024-01-01 03:30:00,0.49,0.5,0.47,0.48,2997
2024-01-01 03:45:00,0.48,0.48,0.48,0.48,1304
2024-01-01 04:00:00,0.48,0.49,0.46,0.47,3019
2024-01-01 04:15:00,0.47,0.47,0.45,0.46,3570
2024-01-01 04:30:00,0.46,0.46,0.45,0.45,2307
2024-01-01 04:45:00,0.45,0.46,0.44,0.45,1391
2024-01-01 05:00:00,0.45,0.46,0.45,0.46,3592
2024-01-01 05:15:00,0.46,0.47,0.46,0.47,3048
2024-01-01 05:30:00,0.47,0.49,0.46,0.48,6431
2024-01-01 05:45:00,0.48,0.5,0.48,0.49,1876
2024-01-01 06:00:00,0.49,0.52,0.48,0.51,2613
2024-01-01 06:15:00,0.51,0.52,0.51,0.52,4253
2024-01-01 06:30:00,0.52,0.53,0.52,0.53,2190
2024-01-01 06:45:00,0.53,0.53,0.53,0.53,1851
2024-01-01 07:00:00,0.53,0.54,0.51,0.51,5145
2024-01-01 07:15:00,0.51,0.52,0.49,0.5,2584
2024-01-01 07:30:00,0.5,0.52,0.47,0.48,4712
2024-01-01 07:45:00,0.48,0.5,0.48,0.5,3990
2024-01-01 08:00:00,0.5,0.5,0.5,0.5,1173
2024-01-01 08:15:00,0.5,0.52,0.5,0.51,1438
2024-01-01 08:30:00,0.51,0.52,0.51,0.52,1731
2024-01-01 08:45:00,0.52,0.52,0.52,0.52,1945
2024-01-01 09:00:00,0.52,0.52,0.52,0.52,1077
2024-01-01 09:15:00,0.52,0.52,0.51,0.52,1572
2024-01-01 09:30:00,0.52,0.53,0.5,0.52,875
2024-01-01 09:45:00,0.52,0.52,0.51,0.52,900
2024-01-01 10:00:00,0.52,0.52,0.51,0.52,2399
2024-01-01 10:15:00,0.52,0.53,0.51,0.51,1588
2024-01-01 10:30:00,0.51,0.52,0.51,0.51,1336
2024-01-01 10:45:00,0.51,0.52,0.51,0.51,1366
2024-01-01 11:00:00,0.51,0.52,0.51,0.52,1365
2024-01-01 11:15:00,0.52,0.53,0.51,0.52,755
2024-01-01 11:30:00,0.52,0.52,0.5,0.5,1929
2024-01-01 11:45:00,0.5,0.52,0.5,0.51,4761
2024-01-01 12:00:00,0.51,0.51,0.5,0.5,2519
2024-01-01 12:15:00,0.5,0.5,0.49,0.5,2011
2024-01-01 12:30:00,0.5,0.5,0.49,0.49,2029
2024-01-01 12:45:00,0.49,0.49,0.48,0.48,1663
2024-01-01 13:00:00,0.48,0.5,0.48,0.49,1339
2024-01-01 13:15:00,0.49,0.5,0.49,0.5,3722
2024-01-01 13:30:00,0.5,0.5,0.49,0.49,1314
2024-01-01 13:45:00,0.49,0.5,0.49,0.49,1389
2024-01-01 14:00:00,0.49,0.5,0.47,0.48,1081
2024-01-01 14:15:00,0.48,0.49,0.48,0.49,821
2024-01-01 14:30:00,0.49,0.5,0.48,0.49,1717
2024-01-01 14:45:00,0.49,0.51,0.47,0.48,3941
2024-01-01 15:00:00,0.48,0.49,0.46,0.47,2752
2024-01-01 15:15:00,0.47,0.48,0.45,0.46,3735
2024-01-01 15:30:00,0.46,0.46,0.46,0.46,1205
2024-01-01 15:45:00,0.46,0.46,0.44,0.44,3740
2024-01-01 16:00:00,0.44,0.45,0.44,0.45,3095
2024-01-01 16:15:00,0.45,0.46,0.45,0.46,2420
2024-01-01 16:30:00,0.46,0.47,0.46,0.46,938
2024-01-01 16:45:00,0.46,0.47,0.46,0.47,2903
2024-01-01 17:00:00,0.47,0.47,0.45,0.45,5713
2024-01-01 17:15:00,0.45,0.46,0.44,0.45,1333
2024-01-01 17:30:00,0.45,0.46,0.45,0.46,1843
2024-01-01 17:45:00,0.46,0.46,0.45,0.45,2537
2024-01-01 18:00:00,0.45,0.46,0.41,0.41,9368
2024-01-01 18:15:00,0.41,0.42,0.41,0.41,1125
2024-01-01 18:30:00,0.41,0.42,0.41,0.42,1464
2024-01-01 18:45:00,0.42,0.45,0.41,0.44,8067
2024-01-01 19:00:00,0.44,0.45,0.44,0.44,1196
2024-01-01 19:15:00,0.44,0.45,0.44,0.44,1007
2024-01-01 19:30:00,0.44,0.45,0.42,0.43,4544
2024-01-01 19:45:00,0.43,0.43,0.43,0.43,1488
2024-01-01 20:00:00,0.43,0.45,0.43,0.44,4548
2024-01-01 20:15:00,0.44,0.46,0.44,0.46,3932
2024-01-01 20:30:00,0.46,0.46,0.45,0.45,1969
2024-01-01 20:45:00,0.45,0.45,0.44,0.44,3407
2024-01-01 21:00:00,0.44,0.45,0.44,0.45,3074
2024-01-01 21:15:00,0.45,0.47,0.44,0.47,8607
2024-01-01 21:30:00,0.47,0.47,0.46,0.46,1986
2024-01-01 21:45:00,0.46,0.47,0.46,0.47,2719
2024-01-01 22:00:00,0.47,0.48,0.47,0.48,3861
2024-01-01 22:15:00,0.48,0.48,0.47,0.47,1746
2024-01-01 22:30:00,0.47,0.48,0.47,0.47,1096
2024-01-01 22:45:00,0.47,0.48,0.46,0.47,1468
2024-01-01 23:00:00,0.47,0.48,0.47,0.48,2522
2024-01-01 23:15:00,0.48,0.5,0.47,0.48,2762
2024-01-01 23:30:00,0.48,0.5,0.47,0.48,1771
2024-01-01 23:45:00,0.48,0.49,0.48,0.48,1285
2024-01-02 00:00:00,0.48,0.49,0.48,0.49,1611
2024-01-02 00:15:00,0.49,0.49,0.47,0.47,4514
2024-01-02 00:30:00,0.47,0.48,0.47,0.48,2651
2024-01-02 00:45:00,0.48,0.5,0.47,0.49,1989
2024-01-02 01:00:00,0.49,0.49,0.48,0.48,2111
2024-01-02 01:15:00,0.48,0.48,0.46,0.46,6263
2024-01-02 01:30:00,0.46,0.47,0.45,0.45,2150
2024-01-02 01:45:00,0.45,0.46,0.45,0.46,1391
2024-01-02 02:00:00,0.46,0.46,0.45,0.45,4231
