timestamp,open,high,low,close,volume
2026-01-27 06:30:00,88413.74,88413.74,88311.46,88359.89,0.0118
2026-01-27 06:45:00,88364.58,88364.58,88336.19,88353.77,0.01596
2026-01-27 07:00:00,88363.72,88510.38,88363.72,88510.38,0.00479
2026-01-27 07:15:00,88478.67,88496.73,88478.67,88496.73,0.16697
2026-01-27 07:30:00,88510.38,88517.1,88510.38,88510.4,0.01289
2026-01-27 07:45:00,88403.13,88403.13,88366.18,88366.18,0.00788
2026-01-27 08:00:00,88369.06,88393.61,88345.97,88386.91,0.00771
2026-01-27 08:15:00,88261.87,88261.9,88238.72,88238.72,0.04965
2026-01-27 08:30:00,88218.25,88218.25,88181.46,88181.46,0.00886
2026-01-27 08:45:00,88181.46,88181.46,88181.46,88181.46,0.0
2026-01-27 09:00:00,88146.44,88146.44,87990.69,87990.7,0.01388
2026-01-27 09:15:00,87990.68,88054.8,87990.68,88048.38,0.00712
2026-01-27 09:30:00,87952.88,88051.61,87944.26,88051.61,0.00309
2026-01-27 09:45:00,87900.0,87900.0,87891.47,87891.47,0.00728
2026-01-27 10:00:00,87913.32,88010.86,87913.32,88010.86,0.0901
2026-01-27 10:15:00,88016.55,88016.55,88016.55,88016.55,0.00852
2026-01-27 10:30:00,87894.93,87894.93,87849.22,87870.66,0.00215
2026-01-27 10:45:00,87843.59,87847.35,87781.02,87781.02,0.12219
2026-01-27 11:00:00,87804.41,87915.08,87804.41,87915.08,0.05536
2026-01-27 11:15:00,87838.45,87882.95,87797.82,87882.95,0.00328
2026-01-27 11:30:00,87904.21,87904.21,87904.21,87904.21,0.00016
2026-01-27 11:45:00,88054.68,88080.26,88014.87,88014.87,0.00051
2026-01-27 12:00:00,87948.18,88068.66,87948.18,88068.66,0.00048
2026-01-27 12:15:00,88123.45,88182.4,88044.07,88087.9,0.13611
2026-01-27 12:30:00,88035.78,88035.78,88020.2,88020.2,0.0114
2026-01-27 12:45:00,88002.59,88034.27,87977.75,87977.75,0.05371
2026-01-27 13:00:00,87959.42,87988.27,87910.19,87910.19,0.04901
2026-01-27 13:15:00,87902.37,87905.85,87902.37,87905.85,0.17363
2026-01-27 13:30:00,87908.4,88031.49,87908.4,88001.37,0.011
2026-01-27 13:45:00,87890.56,87985.48,87889.08,87985.48,0.13162
2026-01-27 14:00:00,87990.65,88295.58,87990.65,88295.58,0.00673
2026-01-27 14:15:00,88312.39,88449.14,88246.36,88246.36,0.13833
2026-01-27 14:30:00,88261.38,88359.84,87700.0,87700.0,0.33508
2026-01-27 14:45:00,87784.54,87836.68,87658.22,87744.7,0.5807
2026-01-27 15:00:00,87724.9,88152.98,87603.0,87901.67,0.78122
2026-01-27 15:15:00,87946.21,87946.21,87658.22,87658.22,0.90102
2026-01-27 15:30:00,87660.67,87777.04,87635.66,87647.0,0.59869
2026-01-27 15:45:00,87766.89,88001.86,87766.89,87931.96,0.14976
2026-01-27 16:00:00,88074.36,88685.23,88060.94,88448.75,0.16718
2026-01-27 16:15:00,88525.49,88620.35,88297.91,88297.91,0.06645
2026-01-27 16:30:00,88398.0,88731.75,88398.0,88660.59,0.35237
2026-01-27 16:45:00,88749.56,88800.0,88611.13,88611.13,0.38109
2026-01-27 17:00:00,88622.83,88647.51,88000.0,88000.0,0.29091
2026-01-27 17:15:00,88074.03,88074.03,87632.26,87732.82,0.19158
2026-01-27 17:30:00,87897.77,87979.76,87341.47,87348.1,0.4188
2026-01-27 17:45:00,87352.87,87572.22,87320.26,87562.35,0.12575
2026-01-27 18:00:00,87561.49,87814.55,87551.85,87636.75,0.15737
2026-01-27 18:15:00,87788.41,87952.88,87729.38,87869.72,0.44026
2026-01-27 18:30:00,87880.27,87880.27,87754.61,87833.94,0.14003
2026-01-27 18:45:00,87959.2,88515.68,87959.2,88274.99,1.87448
2026-01-27 19:00:00,88273.16,88273.16,88073.73,88221.95,0.16684
2026-01-27 19:15:00,88241.59,88423.19,88241.59,88259.53,0.28771
