timestamp,open,high,low,close,volume
2026-01-27 06:30:00,1.9019,1.9019,1.8957,1.8957,584.6
2026-01-27 06:45:00,1.8957,1.8957,1.8957,1.8957,0.0
2026-01-27 07:00:00,1.8998,1.9008,1.8998,1.9008,304.7
2026-01-27 07:15:00,1.8996,1.8997,1.8995,1.8997,673.2
2026-01-27 07:30:00,1.8977,1.8977,1.8977,1.8977,629.0
2026-01-27 07:45:00,1.8984,1.8984,1.8984,1.8984,25.5
2026-01-27 08:00:00,1.8991,1.9016,1.899,1.9009,445.8
2026-01-27 08:15:00,1.8984,1.8988,1.8984,1.8988,22.3
2026-01-27 08:30:00,1.8966,1.8966,1.8949,1.8949,112.6
2026-01-27 08:45:00,1.8953,1.8953,1.8932,1.8932,17.9
2026-01-27 09:00:00,1.8935,1.8935,1.8866,1.8866,447.1
2026-01-27 09:15:00,1.886,1.886,1.8845,1.8845,1356.7
2026-01-27 09:30:00,1.887,1.887,1.8868,1.8868,20.2
2026-01-27 09:45:00,1.8866,1.8866,1.8833,1.8833,168.7
2026-01-27 10:00:00,1.8842,1.8874,1.8841,1.8874,677.8
2026-01-27 10:15:00,1.889,1.8897,1.8884,1.8884,207.2
2026-01-27 10:30:00,1.8877,1.8877,1.8848,1.8848,5292.9
2026-01-27 10:45:00,1.8839,1.8856,1.8839,1.8856,21186.5
2026-01-27 11:00:00,1.8846,1.8859,1.8846,1.8859,1830.4
2026-01-27 11:15:00,1.8859,1.8859,1.883,1.883,35.6
2026-01-27 11:30:00,1.8905,1.891,1.8905,1.891,200.0
2026-01-27 11:45:00,1.891,1.891,1.891,1.891,0.0
2026-01-27 12:00:00,1.889,1.889,1.8879,1.8879,228.2
2026-01-27 12:15:00,1.8879,1.8879,1.8879,1.8879,0.0
2026-01-27 12:30:00,1.8879,1.8879,1.8879,1.8879,0.0
2026-01-27 12:45:00,1.8865,1.8865,1.8865,1.8865,21.2
2026-01-27 13:00:00,1.8865,1.8865,1.8838,1.8838,207.7
2026-01-27 13:15:00,1.8823,1.8831,1.88,1.88,177.8
2026-01-27 13:30:00,1.8836,1.8836,1.8836,1.8836,225.0
2026-01-27 13:45:00,1.8773,1.8784,1.8744,1.8777,1491.5
2026-01-27 14:00:00,1.8777,1.8884,1.8777,1.8874,313.5
2026-01-27 14:15:00,1.8893,1.895,1.8889,1.8917,5631.6
2026-01-27 14:30:00,1.8905,1.8928,1.8816,1.8868,1866.3
2026-01-27 14:45:00,1.8855,1.8855,1.8829,1.8829,399.8
2026-01-27 15:00:00,1.8816,1.8931,1.8816,1.89,564.2
2026-01-27 15:15:00,1.8864,1.8864,1.8814,1.8814,41.5
2026-01-27 15:30:00,1.8845,1.8845,1.883,1.883,459.0
2026-01-27 15:45:00,1.8922,1.8922,1.8922,1.8922,3.2
2026-01-27 16:00:00,1.8967,1.9104,1.8959,1.9104,22263.2
2026-01-27 16:15:00,1.9067,1.9115,1.9039,1.9039,1306.7
2026-01-27 16:30:00,1.9123,1.9129,1.9092,1.9108,20610.5
2026-01-27 16:45:00,1.9122,1.9146,1.9107,1.9146,427.1
2026-01-27 17:00:00,1.9128,1.9137,1.8949,1.8949,5512.1
2026-01-27 17:15:00,1.894,1.8949,1.883,1.8949,2206.4
2026-01-27 17:30:00,1.8935,1.8935,1.8814,1.8814,1180.6
2026-01-27 17:45:00,1.8794,1.8807,1.8775,1.8805,1049.2
2026-01-27 18:00:00,1.8859,1.8892,1.8816,1.8826,553.5
2026-01-27 18:15:00,1.888,1.888,1.8842,1.8854,1167.6
2026-01-27 18:30:00,1.8866,1.8866,1.8848,1.8856,161.3
2026-01-27 18:45:00,1.891,1.9118,1.891,1.9106,2018.5
2026-01-27 19:00:00,1.9049,1.9071,1.9043,1.9071,15299.4
2026-01-27 19:15:00,1.9028,1.9028,1.9028,1.9028,26.3
